Seed,N,Subset_Key,Split_Number,Repeat,Fold,Train_Size,Validation_Size,Train_Class_0,Train_Class_1,Validation_Class_0,Validation_Class_1,Fold_SHA256
4543,16,S4543_N16,3,1,3,12,4,6,6,2,2,2a9de1bdad3d2b8e10f0910929a2fdfd42a797104434c56b4e9dbde3f6d51b3c
4543,16,S4543_N16,4,1,4,12,4,6,6,2,2,cec8ed96fb6f442410ebc4d6de2418db7319e38ec17b3b43420530f1e914a4d0
4543,16,S4543_N16,5,2,1,12,4,6,6,2,2,f63ca80b714fa6e6a38580619e40440fac2a19acd623d87b0f9ff7b24e5da2aa
4543,16,S4543_N16,6,2,2,12,4,6,6,2,2,48cb23fef88549b469c432099d5cf4f361690a5053dd48c1af137f32ba993d25
4543,16,S4543_N16,7,2,3,12,4,6,6,2,2,10c94033388ddc8f1ca744cd49c0f2beb084a7f06df18ff16cbe60e944b5852e
4543,16,S4543_N16,8,2,4,12,4,6,6,2,2,16dcc1fb09596af88157bdcc7b996b41e9288c3b06ccf954c1ec9dc27796de7e
4543,16,S4543_N16,9,3,1,12,4,6,6,2,2,d576ff5cf3b3ee440d2676675eed2b0b67d5b6af6859b8af963df61b138d13bf
4543,16,S4543_N16,10,3,2,12,4,6,6,2,2,fc4c613b5d4e41b446cf46c2e2e61b151446c62643e3ace85b35cd14e32a0815
4543,16,S4543_N16,11,3,3,12,4,6,6,2,2,035ab6bee97a45cf5608c962bbdcc746b462352aab0e8661c039c9ab3fc033ed
4543,16,S4543_N16,12,3,4,12,4,6,6,2,2,7130d4895c185e3713e41ec1b9bbfcedfaf3353afb0c71f8b90345fc2ba3cc04
4543,16,S4543_N16,13,4,1,12,4,6,6,2,2,ee0e3aaa40a9f2a727cd013ac9587f2c380e17b732bcd5bea2d8727f43c1e277
4543,16,S4543_N16,14,4,2,12,4,6,6,2,2,37343a01f4da05b008e9ca3cfa395e70a5e7a7b25ed1e9b00bbdfed9a789920c
4543,16,S4543_N16,15,4,3,12,4,6,6,2,2,10c94033388ddc8f1ca744cd49c0f2beb084a7f06df18ff16cbe60e944b5852e
4543,16,S4543_N16,16,4,4,12,4,6,6,2,2,cb4bb5e7be184492ed1f43cb9a8cfd0d91dcefd817cf02c7f0e13d784c4b193f
4543,16,S4543_N16,17,5,1,12,4,6,6,2,2,bbb6b87fb084564f28491ea8898fcae461f3fa8cf7f6dc324b8490f1f025c83b
4543,16,S4543_N16,18,5,2,12,4,6,6,2,2,0963fa666b6f0665d81e312b85c9c810296ac9c61d6fd61828d2d08e06010416
4543,16,S4543_N16,19,5,3,12,4,6,6,2,2,4cdd8ec5e87b3b172a2248f5d35875d0301c673c52d38c6e599b627f9be919cc
4543,16,S4543_N16,20,5,4,12,4,6,6,2,2,386f98e409781587b61e61acffbb3cbc9869b6f5031cea7096af020b7797a6ef
4543,32,S4543_N32,1,1,1,24,8,12,12,4,4,bed080cf581d98d55e91e50c9572690bf9916a3b9ff98a962986dc15e410875b
4543,32,S4543_N32,2,1,2,24,8,12,12,4,4,8d9f33c0b85b82075c24b41bfb329c478c0a8a3bf12bd31f810c6d27fe58c37f
4543,32,S4543_N32,3,1,3,24,8,12,12,4,4,60acafe84351ac846a4475d27e19f0437126188e20b64fec4a3b03419a105ea6
4543,32,S4543_N32,4,1,4,24,8,12,12,4,4,a45c971bb5a3e038e5358f90b0efcc51a9851444c17d89a1b3381eb269c48b24
4543,32,S4543_N32,5,2,1,24,8,12,12,4,4,7c8ff71a4376899e431790ca93d12d04351e250350d51de5881f321feed12255
4543,32,S4543_N32,6,2,2,24,8,12,12,4,4,4e4c109e2a21f9f826466d396520356fefab49842286ffd7fe63010b28374503
4543,32,S4543_N32,7,2,3,24,8,12,12,4,4,47abb864542b7234705821954397ddac6f03cbae250a94289b92283e1cf1a6c3
4543,32,S4543_N32,8,2,4,24,8,12,12,4,4,1067cfefc49b105293fcde58d74eb10cae268b5b4c2566a21fad8785fd7d3893
4543,32,S4543_N32,9,3,1,24,8,12,12,4,4,586dac0383366bb939c9e45f4b1ab71c55f47f9b827789a0e97eeb3c9a8f1890
4543,32,S4543_N32,10,3,2,24,8,12,12,4,4,05c3f6328d1ceabfe985c32b19085df9031208d79c48139866670be900d49047
4543,32,S4543_N32,11,3,3,24,8,12,12,4,4,1b5e3bd5a228f751447ab1d96657dd06ce494c4c66203975ffb3d387acd66e2b
4543,32,S4543_N32,12,3,4,24,8,12,12,4,4,fd4cbb685d7f57873ffd453a15c272defa31cc102b7e7cf4a8af4bc2382e9f64
4543,32,S4543_N32,13,4,1,24,8,12,12,4,4,266d065bb2e50f65d793cfdf8e0c05cddf5eaa0d268ee7f07c4ab6f8aa320040
4543,32,S4543_N32,14,4,2,24,8,12,12,4,4,a0ea99f1269ef49fab6da2b93a29aee7c15e11022f18eb38d1bea8a348dab37d
4543,32,S4543_N32,15,4,3,24,8,12,12,4,4,9da30837feda02dfe5f16648e6bf1b453ff0fec4e4e2b5c2b3c4bef0e726dfa6
4543,32,S4543_N32,16,4,4,24,8,12,12,4,4,d9ee0a611cc601668c0a798e6814694bd66e57bb78804b73faa565ab3c28b872
4543,32,S4543_N32,17,5,1,24,8,12,12,4,4,61f8565055b3381be082db1bad1b646291acd8e783200a16743eb929bc038667
4543,32,S4543_N32,18,5,2,24,8,12,12,4,4,657483a403cf99beb7021360820e9a5a3173be7b6d2a1fa2db4729c9a5f82be9
4543,32,S4543_N32,19,5,3,24,8,12,12,4,4,b62b0ec974a857319c29da09029160fb4f064496f53edb4641e03915087b021d
4543,32,S4543_N32,20,5,4,24,8,12,12,4,4,f0a7037db2087f9933d371c2e0b59ba230fa1a39d6e8e41ae82cd1f7168ec8e5
4543,64,S4543_N64,1,1,1,48,16,24,24,8,8,cbdb7be1401ac1b9b97c55a4fda0485798304f7a3c01f45f5babe649fc69c3ae
4543,64,S4543_N64,2,1,2,48,16,24,24,8,8,c281d60c2e1920f7df9c084ed969626ce5a0b8e9bd7a228e5f5dcf62cedc3a11
4543,64,S4543_N64,3,1,3,48,16,24,24,8,8,2697a04f477b0f8de4e08aef72ac722b89f57301b7d797798c47f871c1650cdc
4543,64,S4543_N64,4,1,4,48,16,24,24,8,8,f4c7ba6b0ba5648bb9e2f2a13c21059eedd219d25a93ae7d858c3e1ae67a9b7c
4543,64,S4543_N64,5,2,1,48,16,24,24,8,8,1fd7321c3cf7680511018fd52bb4ff84d72952deddb6854d53765912d096c3f2
4543,64,S4543_N64,6,2,2,48,16,24,24,8,8,c8645c8b1bcc0876cea40bf106cb4d955cf1913008046e829ec9b269beef1fe0
4543,64,S4543_N64,7,2,3,48,16,24,24,8,8,1052da31e18e90e7ea9c8d7cd822b7ea4e54b576ea512918748ed2c76263ba55
4543,64,S4543_N64,8,2,4,48,16,24,24,8,8,6df7e3b0073f311f3a80d61aaa341e05a57d0bbcab199067c9f9886ad6d9befb
4543,64,S4543_N64,9,3,1,48,16,24,24,8,8,4a2c01f5f01c29484b72d9c459c89a2eff5d2a4c47d40128c3db02020e3d62ec
4543,64,S4543_N64,10,3,2,48,16,24,24,8,8,e72c3b6d39f091e04af8c2429252dcb240694a516f571793d0c95282855d380a
4543,64,S4543_N64,11,3,3,48,16,24,24,8,8,8a746a1be1e699389f5cd4e565c50ca45e05bd815bc334fe3b9028778757b112
4543,64,S4543_N64,12,3,4,48,16,24,24,8,8,c056983a28e2ab0120f7434cbd9c79a4f3c1a5e82625aba076d5aa679cbc33a7
4543,64,S4543_N64,13,4,1,48,16,24,24,8,8,27597072ab3d54e75b4ab21510f15ba5e9e240145ca1bde1bc510df0f44d0477
4543,64,S4543_N64,14,4,2,48,16,24,24,8,8,27d3834577c60fbe5811ff1e9fcf81463edde7209b11f60de60228c5ad1eb85e
4543,64,S4543_N64,15,4,3,48,16,24,24,8,8,fff7714c4484df430c6dc4c7b49392cf4433f3d14d5e0076162465401b841e8a
4543,64,S4543_N64,16,4,4,48,16,24,24,8,8,f395bb65a3bc37d13f1c0074784d1950b261d5d83f632b50b8f4ca2b12622d9e
4543,64,S4543_N64,17,5,1,48,16,24,24,8,8,a13316c8f38fedb476876d010a4bd8ba1045a67b409c03e6ad8c0d099802980a
4543,64,S4543_N64,18,5,2,48,16,24,24,8,8,2e2818581d2dd24a08310ee33e61536275e3a71a37e5405e080a6dfa8e0af71e
4543,64,S4543_N64,19,5,3,48,16,24,24,8,8,663f63b9f65ad009be9c88a24e98f7140769023216d148e0098adfd5dd471408
4543,64,S4543_N64,20,5,4,48,16,24,24,8,8,1eab85ade4e2b02b5b5edbebdab47e747e3211e9614d9f81a29f8b4824fba8db
